genes,merge,zscore,collection_date,parents,group,hpf,stage,leachate,leachate_mgL,spawn_night,cluster
Montipora_capitata_HIv3___RNAseq.g31500.t1,cleavagemid,-0.40420513933993546,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g49798.t1,cleavagemid,-0.5322110066012952,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39019.t1,cleavagemid,-0.5730293491244018,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39730.t1,cleavagemid,-0.7986170290116363,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15857.t1,cleavagemid,-0.538383177988784,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g17086.t1,cleavagemid,-0.3647908096058133,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35661.t1,cleavagemid,-0.685229134381479,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g36979.t1,cleavagemid,1.097978712243852,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g7741.t1,cleavagemid,-0.642895346181691,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15509.t1,cleavagemid,1.1047159630867223,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g9870.t1,cleavagemid,-0.9099396121545164,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g12860.t1,cleavagemid,-1.2080668269298218,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5394.t1,cleavagemid,-1.5779509864804888,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g9530.t2,cleavagemid,-1.1295096295817757,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g38156.t1c,cleavagemid,-1.3091552725821998,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40947.t1,cleavagemid,-0.494416054045237,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g50653.t2,cleavagemid,-0.9184871182074736,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g22153.t1,cleavagemid,-0.5784105950435869,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g45000.t1,cleavagemid,-0.3383996816098858,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g46137.t1a,cleavagemid,-0.9990211814928329,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20689.t1,cleavagemid,-1.2298355004053032,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g22859.t1,cleavagemid,-0.7905294943525758,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g23082.t1,cleavagemid,-0.17937778523894912,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g24480.t2,cleavagemid,-0.4565656288060804,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g34657.t1,cleavagemid,-0.3981283066986962,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g46103.t2,cleavagemid,-0.42168423975280644,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48280.t1,cleavagemid,-0.45273798583547153,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g16310.t1,cleavagemid,-0.5072222279272351,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g13257.t2,cleavagemid,-1.1917772181862065,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g18108.t1,cleavagemid,-1.8341997536186259,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35361.t1,cleavagemid,-0.22847560879010517,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6455.t1,cleavagemid,-0.7256690094290155,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6929.t1,cleavagemid,-0.7836311666728825,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g7364.t1,cleavagemid,-0.05267902630696733,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g467.t1,cleavagemid,-0.47955138467409625,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g527.t1b,cleavagemid,-0.8478495958061637,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g648.t1,cleavagemid,-0.5818953192000503,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g40145.t1,cleavagemid,-0.9223856796118254,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g3338.t1,cleavagemid,-0.6319529581325366,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g24646.t1,cleavagemid,-0.4864549074087887,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g7987.t1,cleavagemid,-0.7423898760534255,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g8488.t1b,cleavagemid,-1.9695293914420737,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g26524.t1,cleavagemid,-0.87075350898092,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26744.t1,cleavagemid,-0.7906809820551338,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26803.t1,cleavagemid,-0.5348654608093371,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41271.t2,cleavagemid,-0.8930338407467822,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g41261.t1,cleavagemid,-0.37543707342843746,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41393.t1,cleavagemid,-1.0410927967354187,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g41524.t1,cleavagemid,-0.7821789049542385,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13110.t1,cleavagemid,-0.800095951986746,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g13590.t1,cleavagemid,-0.5283568448833534,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27612.t1,cleavagemid,-0.7887113523699444,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g27935.t1,cleavagemid,-0.7877609355227908,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g30106.t1a,cleavagemid,-0.720372395548736,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g14781.t1,cleavagemid,-0.9565423027404337,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33355.t1,cleavagemid,-0.6851587001978006,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g33365.t1,cleavagemid,-0.277597869598351,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48712.t1,cleavagemid,-0.8016063896493165,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g37643.t1,cleavagemid,-0.023010464551960083,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15684.t2,cleavagemid,-0.6460714298420891,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g15737.t1,cleavagemid,-0.6551128306059313,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15754.t1,cleavagemid,-0.7258011638022165,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35079.t1,cleavagemid,-0.4848669277905983,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g5420.t1,cleavagemid,-0.49433658925940094,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g8271.t1,cleavagemid,0.3405529948572259,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40180.t1,cleavagemid,-0.9423068355301334,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g44142.t1,cleavagemid,-0.8402722681658491,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g27818.t1,cleavagemid,-1.128350115977849,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18416.t1,cleavagemid,-1.2990343235881057,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35029.t1,cleavagemid,-0.9834637934148505,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35090.t1,cleavagemid,-0.6011539537046428,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g29264.t2,cleavagemid,1.115831465754282,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g1190.t1,cleavagemid,1.315588121381166,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27062.t1,cleavagemid,1.143416777912156,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g27120.t1,cleavagemid,1.1439269318231835,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g43906.t1,cleavagemid,1.0661746183132834,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15018.t1,cleavagemid,1.1254788526566544,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44669.t1,cleavagemid,1.1513175599428234,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g44974.t1,cleavagemid,1.114376415632325,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g45032.t2,cleavagemid,1.304164852656334,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g21605.t1,cleavagemid,1.205610238310931,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g22595.t1,cleavagemid,1.1336387854582055,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___TS.g37202.t2a,cleavagemid,1.3214279098050872,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29121.t1,cleavagemid,1.1028486274798557,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33482.t1,cleavagemid,1.1892128391375667,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g33790.t1,cleavagemid,1.1106328218239663,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34110.t1,cleavagemid,1.0739751610573072,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g34187.t2,cleavagemid,1.1996549761480029,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g46220.t1,cleavagemid,1.1084174972626968,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g47022.t1,cleavagemid,1.1744546501398545,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g48479.t1,cleavagemid,1.1599687939742531,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38474.t1,cleavagemid,1.20266314107828,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g38999.t1,cleavagemid,1.0444533738149644,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___TS.g5110.t1,cleavagemid,1.226352542440577,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g36323.t1,cleavagemid,1.160208607656164,2024-07-08,101112,M4,4,cleavage,mid,0.1,July_8th,3
Montipora_capitata_HIv3___TS.g28558.t3a,prawnchipmid,0.3773822009637557,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g9507.t1,prawnchipmid,0.6093441013502794,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g9699.t2,prawnchipmid,-0.5629970320003592,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40764.t1,prawnchipmid,-0.08062990648336697,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g48661.t1,prawnchipmid,0.6123271007040444,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g45793.t1b,prawnchipmid,0.7516486254533388,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20824.t1a,prawnchipmid,0.8448986830697829,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g28195.t1,prawnchipmid,0.4386304467445673,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g15697.t1,prawnchipmid,0.614151866929956,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g47569.t1,prawnchipmid,0.5354310609109115,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39262.t1,prawnchipmid,0.19398803794745917,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g18178.t1,prawnchipmid,0.7864130678136984,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35580.t1,prawnchipmid,-0.27666606186632775,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5198.t1,prawnchipmid,0.3574348382148247,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6962.t1,prawnchipmid,-0.4819105493768696,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g8767.t1,prawnchipmid,-0.34772596661581445,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11410.t1,prawnchipmid,-0.2800870797884509,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g11828.t1,prawnchipmid,-0.13744632740373036,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g516.t1,prawnchipmid,0.6603661985500237,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g24243.t1,prawnchipmid,0.36896052690869857,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g44004.t1,prawnchipmid,-0.14044317637836135,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g15143.t1,prawnchipmid,-0.11792272889372203,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19248.t1,prawnchipmid,-0.14230915673744357,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g19868.t1,prawnchipmid,-0.2771793440101727,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g19903.t1,prawnchipmid,0.32077377596194884,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g33656.t1,prawnchipmid,0.026082790762621152,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g35729.t1a,prawnchipmid,-0.08157540628988963,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g23104.t1,prawnchipmid,-0.1926566963593335,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g37159.t1,prawnchipmid,0.6492496228499528,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.27502_t,prawnchipmid,-0.12998845539027626,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g28322.t1,prawnchipmid,-0.13546852687704802,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g29575.t1,prawnchipmid,0.2161349952604313,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g30158.t1,prawnchipmid,-0.406178729041728,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g31500.t1,prawnchipmid,0.5439316134148111,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g49798.t1,prawnchipmid,-0.2459957921597712,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39019.t1,prawnchipmid,-0.1395494111959737,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g39730.t1,prawnchipmid,0.5705721702709216,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15857.t1,prawnchipmid,0.03832871235159523,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g17086.t1,prawnchipmid,-0.4965490767293318,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g35661.t1,prawnchipmid,0.009488857636497372,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g36979.t1,prawnchipmid,-0.004440214814843927,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g7741.t1,prawnchipmid,-0.14471684557663955,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g15509.t1,prawnchipmid,0.002373845268439776,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,3
Montipora_capitata_HIv3___RNAseq.g9870.t1,prawnchipmid,0.664739325857169,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g12860.t1,prawnchipmid,0.25873971799332396,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g5394.t1,prawnchipmid,0.6776862237103403,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g9530.t2,prawnchipmid,0.9632838974580024,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g38156.t1c,prawnchipmid,0.6990689052943778,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g40947.t1,prawnchipmid,0.8009343585099742,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g50653.t2,prawnchipmid,0.5604285368640998,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g22153.t1,prawnchipmid,0.9916834815599888,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g45000.t1,prawnchipmid,0.7019831304986334,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g46137.t1a,prawnchipmid,0.75505427589461,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g20689.t1,prawnchipmid,1.141941379272863,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g22859.t1,prawnchipmid,0.518902999108935,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g23082.t1,prawnchipmid,0.07801701049451565,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g24480.t2,prawnchipmid,-0.08708329174547409,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g34657.t1,prawnchipmid,0.5242280383856243,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g46103.t2,prawnchipmid,0.4776820780539789,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g48280.t1,prawnchipmid,-0.14618183231589918,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g16310.t1,prawnchipmid,0.9767913918020837,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___TS.g13257.t2,prawnchipmid,0.8035167891584538,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g18108.t1,prawnchipmid,0.6721007104174963,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g35361.t1,prawnchipmid,-0.6540630966538248,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6455.t1,prawnchipmid,0.35569821967354565,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g6929.t1,prawnchipmid,0.6514964673413058,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g7364.t1,prawnchipmid,-0.03664556289176816,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g467.t1,prawnchipmid,-0.38462602132529206,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g527.t1b,prawnchipmid,0.0026817189554927783,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g648.t1,prawnchipmid,-0.2423377261015961,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g40145.t1,prawnchipmid,0.1280148321360632,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g3338.t1,prawnchipmid,-0.16577126854965787,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g24646.t1,prawnchipmid,-0.4995196851067381,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g7987.t1,prawnchipmid,0.09814697924008758,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___TS.g8488.t1b,prawnchipmid,1.288068741204622,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,2
Montipora_capitata_HIv3___RNAseq.g26524.t1,prawnchipmid,0.28856484278400507,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26744.t1,prawnchipmid,0.4864590807115568,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
Montipora_capitata_HIv3___RNAseq.g26803.t1,prawnchipmid,-0.404079302610495,2024-07-08,101112,M9,9,prawnchip,mid,0.1,July_8th,1
